Time,RTT,No.,Source,Destination,Protocol,Length,Info,Country,Region,City,Org,Longitude,Latitude,Connection,Label
2024-08-13 18:31:27,29.11666666666667,288256,162.249.72.5,192.168.1.75,UDP,286,7253  >  64283 Len=244,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:28,28.71186440677966,288376,162.249.72.5,192.168.1.75,UDP,85,7253  >  64283 Len=43,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:29,29.1984126984127,288530,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:30,28.81395348837209,288657,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:31,28.91596638655462,288793,162.249.72.5,192.168.1.75,UDP,282,7253  >  64283 Len=240,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:32,29.52032520325203,288912,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:33,28.91056910569106,289038,162.249.72.5,192.168.1.75,UDP,248,7253  >  64283 Len=206,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:34,28.88095238095238,289167,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:35,29.15254237288136,289294,162.249.72.5,192.168.1.75,UDP,235,7253  >  64283 Len=193,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:36,29.23728813559322,289418,162.249.72.5,192.168.1.75,UDP,170,7253  >  64283 Len=128,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:37,28.88961038961039,289543,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:38,28.95,289697,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:39,28.89051094890511,289844,162.249.72.5,192.168.1.75,UDP,139,7253  >  64283 Len=97,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:40,28.65185185185185,289987,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:31:41,28.88235294117647,290126,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:42,28.78294573643411,290267,162.249.72.5,192.168.1.75,UDP,493,7253  >  64283 Len=451,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:43,29.35460992907801,290396,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:44,29.2406015037594,290541,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:45,28.72477064220184,290680,162.249.72.5,192.168.1.75,UDP,720,7253  >  64283 Len=678,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:46,29.16842105263158,290790,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:47,29.2280701754386,290885,162.249.72.5,192.168.1.75,UDP,207,7253  >  64283 Len=165,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:48,28.86238532110092,291004,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:31:49,29.20720720720721,291117,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:50,28.97894736842105,291233,162.249.72.5,192.168.1.75,UDP,99,7253  >  64283 Len=57,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:51,28.72641509433962,291334,192.168.1.75,162.249.72.5,UDP,91,64283  >  7253 Len=49,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:31:52,29.08771929824561,291443,162.249.72.5,192.168.1.75,UDP,62,7253  >  64283 Len=20,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:53,28.75,291557,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:54,29.08035714285714,291686,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:55,29.31818181818182,291802,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:56,29.16363636363636,291920,162.249.72.5,192.168.1.75,UDP,133,7253  >  64283 Len=91,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:57,28.78301886792453,292039,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:58,28.65346534653465,292148,162.249.72.5,192.168.1.75,UDP,88,7253  >  64283 Len=46,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:31:59,28.66666666666667,292279,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:00,29.12244897959184,292376,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:01,29.09803921568627,292475,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:02,29.12173913043478,292577,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:03,29.29203539823009,292699,192.168.1.75,162.249.72.5,UDP,95,64283  >  7253 Len=53,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:04,28.83050847457627,292815,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:05,29.24324324324324,292959,192.168.1.75,162.249.72.5,UDP,77,64283  >  7253 Len=35,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:06,29.61666666666667,293073,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:07,28.35537190082645,293195,162.249.72.5,192.168.1.75,UDP,216,7253  >  64283 Len=174,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:08,28.66666666666667,293320,162.249.72.5,192.168.1.75,UDP,764,7253  >  64283 Len=722,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:09,29.30327868852459,293474,162.249.72.5,192.168.1.75,UDP,94,7253  >  64283 Len=52,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:10,28.87671232876712,293610,162.249.72.5,192.168.1.75,UDP,637,7253  >  64283 Len=595,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:11,29.39007092198582,293758,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:12,29.32258064516129,293908,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:13,29.08536585365854,294039,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:14,29.0625,294205,162.249.72.5,192.168.1.75,UDP,252,7253  >  64283 Len=210,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:15,29.20338983050847,294336,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:16,29.21848739495798,294456,162.249.72.5,192.168.1.75,UDP,660,7253  >  64283 Len=618,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:17,29.30252100840336,294577,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:18,29.09243697478992,294699,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:19,28.44262295081967,294822,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:20,29.50724637681159,294944,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:21,29.09352517985612,295088,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:22,28.90769230769231,295232,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:23,29.48091603053435,295362,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:24,28.77868852459016,295507,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:25,29.2,295632,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:26,28.98181818181818,295762,162.249.72.5,192.168.1.75,UDP,147,7253  >  64283 Len=105,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:27,28.98947368421053,295877,162.249.72.5,192.168.1.75,UDP,197,7253  >  64283 Len=155,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:28,29.20161290322581,295976,192.168.1.75,162.249.72.5,UDP,105,64283  >  7253 Len=63,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:29,29.14159292035398,296112,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:30,28.45161290322581,296234,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:31,28.85294117647059,296359,192.168.1.75,162.249.72.5,UDP,102,64283  >  7253 Len=60,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:32,29.02459016393443,296465,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:33,29.04615384615385,296593,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:34,29.55737704918033,296728,162.249.72.5,192.168.1.75,UDP,404,7253  >  64283 Len=362,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:35,28.79545454545455,296850,162.249.72.5,192.168.1.75,UDP,775,7253  >  64283 Len=733,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:36,28.83088235294118,296984,162.249.72.5,192.168.1.75,UDP,83,7253  >  64283 Len=41,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:37,28.59,297127,162.249.72.5,192.168.1.75,UDP,144,7253  >  64283 Len=102,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:38,29.15384615384615,297229,162.249.72.5,192.168.1.75,UDP,62,7253  >  64283 Len=20,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:39,28.56880733944954,297367,192.168.1.75,162.249.72.5,UDP,101,64283  >  7253 Len=59,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:40,28.7603305785124,297481,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:41,28.75,297606,162.249.72.5,192.168.1.75,UDP,62,7253  >  64283 Len=20,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:42,28.45528455284553,297733,162.249.72.5,192.168.1.75,UDP,62,7253  >  64283 Len=20,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:43,29.04201680672269,297859,192.168.1.75,162.249.72.5,UDP,77,64283  >  7253 Len=35,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:44,28.9140625,297982,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:45,29.10833333333333,298113,162.249.72.5,192.168.1.75,UDP,145,7253  >  64283 Len=103,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:46,29.24576271186441,298235,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:47,29.40178571428572,298353,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:48,29.14414414414414,298469,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:49,29.36111111111111,298589,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:50,28.87610619469027,298722,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:51,29.04724409448819,298839,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:52,28.94214876033058,298968,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:53,28.57851239669422,299106,162.249.72.5,192.168.1.75,UDP,181,7253  >  64283 Len=139,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:54,28.96581196581197,299231,192.168.1.75,162.249.72.5,UDP,108,64283  >  7253 Len=66,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:55,29.14925373134328,299352,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:56,29.37719298245614,299488,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:57,28.7008547008547,299605,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:32:58,28.96610169491525,299726,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:32:59,28.59322033898305,299846,192.168.1.75,162.249.72.5,UDP,93,64283  >  7253 Len=51,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:00,28.91803278688525,299966,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:01,29.0,300093,162.249.72.5,192.168.1.75,UDP,783,7253  >  64283 Len=741,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:02,29.1743119266055,300205,162.249.72.5,192.168.1.75,UDP,115,7253  >  64283 Len=73,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:03,29.00934579439252,300314,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:04,29.17924528301887,300432,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:05,28.78761061946903,300538,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:06,29.23893805309735,300675,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:07,28.68103448275862,300790,192.168.1.75,162.249.72.5,UDP,73,64283  >  7253 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:08,28.99212598425197,300907,162.249.72.5,192.168.1.75,UDP,212,7253  >  64283 Len=170,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:09,28.56666666666667,301046,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:10,29.31896551724138,301178,162.249.72.5,192.168.1.75,UDP,384,7253  >  64283 Len=342,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:11,28.9375,301295,162.249.72.5,192.168.1.75,UDP,199,7253  >  64283 Len=157,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:12,28.93693693693694,301408,162.249.72.5,192.168.1.75,UDP,137,7253  >  64283 Len=95,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:13,29.06578947368421,301529,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:14,29.53225806451613,301685,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:15,28.65873015873016,301818,192.168.1.75,162.249.72.5,UDP,77,64283  >  7253 Len=35,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:16,28.98333333333333,301974,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:17,29.01652892561983,302096,192.168.1.75,162.249.72.5,UDP,86,64283  >  7253 Len=44,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-08-13 18:33:18,29.08474576271187,302219,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:19,29.09322033898305,302345,162.249.72.5,192.168.1.75,UDP,431,7253  >  64283 Len=389,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:20,28.67272727272727,302463,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:21,29.20338983050847,302585,162.249.72.5,192.168.1.75,UDP,281,7253  >  64283 Len=239,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:22,28.66666666666667,302714,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:23,28.96825396825397,302840,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:24,29.08333333333333,302970,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:25,29.04838709677419,303136,162.249.72.5,192.168.1.75,UDP,363,7253  >  64283 Len=321,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:26,29.32142857142857,303261,162.249.72.5,192.168.1.75,UDP,61,7253  >  64283 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-08-13 18:33:27,28.95833333333333,303378,162.249.72.5,192.168.1.75,UDP,532,7253  >  64283 Len=490,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
